Time,Track,Instrument,Beat,Octave,Note,Duration,"Force (%)"
49442,2,,118,4,"Sol #",Sixteenth,31
49442,2,,118,4,"Do #",Whole,77
49442,5,,118,4,Sol,Whole,80
49532,10,,111,4,Re,Whole,81
49532,10,,111,5,"Re #",Whole,69
49536,2,,111,4,Mi,Whole,94
49558,5,,118,4,Sol,Half,61
49559,2,,118,4,"Sol #",Sixteenth,39
49559,2,,118,4,Re,Sixteenth,39
49559,2,,118,4,"Do #",Half,57
49560,3,,118,3,Sol,Half,61
49562,6,,118,7,Mi,Whole,79
49619,2,,118,4,"Sol #",Sixteenth,42
49619,3,,118,3,Sol,Half,60
49622,2,,118,4,Re,Sixteenth,42
49622,2,,118,4,"Do #",Half,59
49622,5,,118,4,Sol,Half,60
49678,3,,118,3,Sol,Half,62
49681,2,,118,4,"Do #",Sixteenth,59
49681,5,,118,4,Sol,Half,62
49682,2,,118,4,"Sol #",Sixteenth,45
49682,2,,118,4,Re,Half,43
49683,7,,118,6,La,Whole,78
49724,10,,111,5,"Re #",Whole,62
49738,2,,118,4,"Sol #",Sixteenth,46
49738,2,,118,4,Re,Sixteenth,48
49738,2,,118,4,"Do #",Half,63
49739,5,,118,4,Sol,Half,61
49740,3,,118,3,Sol,Half,64
49798,2,,118,4,"Do #",Sixteenth,64
49799,2,,118,4,"Sol #",Sixteenth,50
49800,2,,118,4,Re,Half,48
49800,5,,118,4,Sol,Half,64
49802,3,,118,3,Sol,Half,66
49824,2,,111,4,Mi,Whole,94
49824,15,,111,5,Sol,Whole,73
49859,3,,118,3,Sol,Half,69
49860,2,,118,4,"Do #",Sixteenth,67
49861,2,,118,4,Re,Sixteenth,54
49862,2,,118,4,"Sol #",Half,52
49863,5,,118,4,Sol,Half,69
49916,10,,111,3,Si,Whole,100
49916,10,,111,5,"Re #",Whole,69
49918,7,,118,6,Re,Whole,77
49919,3,,118,3,"La #",Half,69
49920,2,,111,4,Sol,Whole,96
49920,2,,118,4,Re,Sixteenth,55
49920,15,,111,6,Sol,Whole,97
49921,2,,118,4,"Do #",Sixteenth,69
49922,2,,118,4,"Sol #",Half,57
49922,5,,118,5,"Fa #",Sixteenth,52
49922,5,,118,4,"La #",Half,67
49978,3,,118,3,"La #",Half,69
49982,2,,118,4,"Sol #",Sixteenth,61
49982,2,,118,4,Re,Sixteenth,58
49982,2,,118,4,"Do #",Half,69
49982,5,,118,5,"Fa #",Sixteenth,53
49983,5,,118,4,"La #",Half,71
50038,2,,118,4,Re,Sixteenth,61
50038,3,,118,3,"La #",Half,70
50039,2,,118,4,"Do #",Sixteenth,69
50039,5,,118,5,"Fa #",Sixteenth,58
50039,5,,118,4,"La #",Half,70
50042,2,,118,4,"Sol #",Half,63
50098,2,,118,4,Re,Sixteenth,65
50099,2,,118,4,"Sol #",Sixteenth,65
50099,5,,118,4,"La #",Sixteenth,75
50100,3,,118,3,"La #",Half,73
50100,5,,118,5,"Fa #",Half,63
50102,2,,118,4,"Do #",Half,73
50108,10,,111,3,Si,Whole,100
50108,10,,111,5,"Re #",Whole,58
50112,2,,111,4,Mi,Whole,96
50112,4,,111,6,Mi,Whole,63
50112,4,,111,6,Re,Whole,79
50112,4,,111,5,Si,Whole,72
50112,4,,111,5,Sol,Whole,76
50112,4,,111,5,Mi,Whole,65
50158,2,,118,4,"Do #",Sixteenth,76
50158,5,,118,4,"La #",Sixteenth,75
50160,9,,118,7,Mi,Whole,71
50160,10,,118,7,Sol,Whole,71
50161,2,,118,4,"Sol #",Sixteenth,69
50161,2,,118,4,Re,Half,70
50161,3,,118,3,"La #",Half,76
50161,7,,118,6,La,Whole,77
50163,5,,118,5,"Fa #",Half,65
50218,5,,118,5,"Fa #",Sixteenth,69
50219,3,,118,3,"La #",Half,76
50221,2,,118,4,"Sol #",Sixteenth,71
50221,2,,118,4,"Do #",Sixteenth,79
50222,2,,118,4,Re,Half,74
50223,5,,118,4,"La #",Half,76
50278,2,,118,4,Re,Sixteenth,77
50279,5,,118,5,"Fa #",Sixteenth,76
50281,2,,118,4,"Do #",Sixteenth,82
50282,2,,118,4,"Sol #",Half,76
50282,3,,118,3,"La #",Half,76
50283,5,,118,4,"La #",Half,80
50300,10,,111,4,Re,Whole,80
50300,10,,111,5,"Re #",Whole,69
50304,2,,111,4,Sol,Whole,98
50339,2,,118,4,"Sol #",Sixteenth,80
50340,3,,118,3,"La #",Half,81
50341,2,,118,4,Re,Sixteenth,85
50341,5,,118,5,"Fa #",Sixteenth,80
50342,2,,118,4,"Do #",Half,83
50342,5,,118,4,"La #",Half,79
50398,2,,118,4,"Do #",Sixteenth,78
50398,3,,118,4,Re,Whole,80
50399,5,,118,6,Re,Sixteenth,80
50399,5,,118,5,Re,Sixteenth,79
50400,9,,118,7,Mi,Whole,71
50400,10,,118,7,Sol,Whole,71
50402,2,,118,5,La,Whole,78
50403,5,,118,5,La,Whole,80
50458,7,,118,6,"Fa #",Half,65
50458,8,,118,6,"Fa #",Half,65
50459,6,,118,7,"Fa #",Half,77
50492,10,,111,5,"Re #",Whole,56
50496,2,,111,4,Mi,Whole,98
50517,8,,118,6,"Fa #",Half,65
50520,2,,118,4,Re,Sixteenth,78
50520,6,,118,7,"Fa #",Half,80
50521,2,,118,5,Re,Whole,80
50523,7,,118,6,"Fa #",Half,61
50577,6,,118,7,"Fa #",Half,77
50578,3,,118,3,"La #",Whole,79
50579,8,,118,6,"Fa #",Half,62
50580,5,,118,4,"La #",Sixteenth,80
50583,5,,118,5,"Fa #",Sixteenth,77
50583,5,,118,5,"La #",Whole,80
50583,7,,118,6,"Fa #",Half,61
50637,7,,118,6,"Fa #",Half,63
50638,2,,118,5,"Re #",Half,80
50638,6,,118,7,"Fa #",Half,80
50640,8,,118,6,"Fa #",Half,63
50684,10,,111,3,Si,Whole,100
50684,10,,111,5,"Re #",Whole,69
50688,2,,111,3,La,Whole,100
50688,4,,111,6,Mi,Whole,63
50688,4,,111,6,Re,Whole,80
50688,4,,111,5,Si,Whole,72
50688,4,,111,5,Sol,Whole,76
50688,4,,111,5,Mi,Whole,65
50699,2,,118,4,"Do #",Half,80
50699,3,,118,4,"Do #",Half,78
50699,6,,118,7,"Fa #",Half,78
50699,8,,118,6,"Fa #",Half,62
50701,7,,118,6,"Fa #",Half,65
50758,2,,118,4,Re,Sixteenth,80
50758,6,,118,7,Re,Half,81
50760,2,,118,5,"Re #",Half,79
50760,8,,118,6,Re,Half,61
50762,3,,118,4,Re,Half,78
50763,7,,118,6,Re,Half,62
50818,3,,118,4,Mi,Half,78
50819,6,,118,7,Mi,Half,79
50819,8,,118,6,Mi,Half,65
50822,2,,118,4,"Do #",Half,80
50823,7,,118,6,Mi,Half,65
50876,10,,111,3,Si,Whole,100
50876,10,,111,5,"Re #",Whole,58
50878,5,,118,5,"Do #",Sixteenth,81
50878,6,,118,7,"Fa #",Half,78
50878,8,,118,6,"Fa #",Half,63
50879,2,,118,4,"Do #",Sixteenth,78
50879,7,,118,6,"Fa #",Half,64
50880,2,,111,4,La,Whole,100
50880,4,,111,6,Mi,Whole,63
50880,4,,111,6,Re,Whole,80
50880,4,,111,5,Si,Whole,72
50880,4,,111,5,Sol,Whole,76
50880,4,,111,5,Mi,Whole,65
50880,2,,118,5,"Re #",Whole,79
50880,15,,111,6,Mi,Whole,85
50881,3,,118,4,"Fa #",Whole,80
50882,5,,118,4,"Fa #",Sixteenth,77
50883,5,,118,5,"Fa #",Whole,80
50941,8,,118,6,"Fa #",Half,65
50942,7,,118,6,"Fa #",Half,61
50943,6,,118,7,"Fa #",Half,79
50998,7,,118,6,"Fa #",Whole,62
51000,8,,118,6,"Fa #",Whole,62
51001,2,,118,5,"Re #",Sixteenth,79
51002,2,,118,4,Re,Half,81
51002,6,,118,7,"Fa #",Whole,81
51059,2,,118,4,"Do #",Half,81
51059,3,,118,4,"Do #",Whole,81
51059,5,,118,6,"Do #",Sixteenth,77
51062,5,,118,5,"Do #",Sixteenth,79
51062,5,,118,5,Sol,Whole,80
51068,10,,111,4,Re,Whole,80
51068,10,,111,5,"Re #",Whole,69
51072,15,,111,6,Mi,Whole,97
51118,2,,118,5,"Re #",Half,77
51118,6,,118,7,Mi,Whole,81
51120,7,,118,6,Mi,Whole,64
51120,9,,118,7,Mi,Whole,79
51123,8,,118,6,Mi,Whole,63
51180,3,,118,3,La,Half,77
51181,2,,118,4,"Do #",Half,77
51239,2,,118,5,"Re #",Sixteenth,77
51240,2,,118,4,Re,Half,79
51240,8,,118,6,Sol,Whole,94
51241,6,,118,7,Mi,Whole,80
51242,3,,118,3,"La #",Half,80
51243,7,,118,7,"Do #",Whole,95
51260,10,,111,3,Si,Whole,100
51260,10,,111,5,"Re #",Whole,58
51264,2,,111,4,Si,Whole,100
51264,4,,111,6,Mi,Whole,63
51264,4,,111,5,Si,Whole,79
51264,4,,111,5,Sol,Whole,76
51264,4,,111,5,Mi,Whole,65
51300,3,,118,4,"Do #",Half,77
51302,2,,118,4,"Do #",Half,78
51357,5,,118,5,La,Sixteenth,81
51358,5,,118,5,Re,Sixteenth,79
51359,2,,118,4,"Do #",Sixteenth,81
51359,5,,118,6,Re,Whole,80
51360,7,,118,7,Re,Quarter,96
51361,3,,118,4,Re,Whole,80
51361,6,,118,7,"Fa #",Quarter,77
51361,8,,118,6,La,Quarter,93
51362,2,,118,5,La,Whole,80
51418,8,,118,6,"Fa #",Half,63
51422,6,,118,7,"Fa #",Half,77
51423,7,,118,6,"Fa #",Half,61
51452,10,,111,5,"Re #",Whole,71
51477,7,,118,6,"Fa #",Half,61
51477,8,,118,6,"Fa #",Half,63
51480,2,,118,5,"Re #",Sixteenth,80
51482,2,,118,4,Re,Half,79
51483,6,,118,7,"Fa #",Half,80
51537,8,,118,6,"Fa #",Half,61
51539,5,,118,4,"La #",Sixteenth,77
51541,3,,118,3,"La #",Whole,80
51541,5,,118,5,"Fa #",Sixteenth,81
51542,2,,118,4,"Do #",Half,79
51542,5,,118,5,"La #",Whole,78
51542,6,,118,7,"Fa #",Half,81
51543,7,,118,6,"Fa #",Half,65
51600,9,,118,7,Re,Whole,79
51601,2,,118,5,"Re #",Half,81
51601,6,,118,7,"Fa #",Half,79
51603,7,,118,6,"Fa #",Half,64
51603,8,,118,6,"Fa #",Half,63
51644,10,,111,3,Si,Whole,100
51644,10,,111,5,"Re #",Whole,59
51648,2,,111,4,Sol,Whole,100
51648,4,,111,6,Mi,Whole,76
51648,4,,111,5,Si,Whole,76
51648,4,,111,6,Re,Whole,76
51648,4,,111,5,Sol,Whole,76
51648,4,,111,5,Mi,Whole,76
51659,2,,118,4,"Do #",Half,80
51659,3,,118,4,"Do #",Half,80
51660,6,,118,7,"Fa #",Half,81
51660,8,,118,6,"Fa #",Half,65
51663,7,,118,6,"Fa #",Half,64
51719,2,,118,4,Re,Sixteenth,77
51719,3,,118,4,Re,Half,79
51719,7,,118,6,Re,Half,64
51721,8,,118,6,Re,Half,61
51722,2,,118,5,"Re #",Half,81
51722,6,,118,7,Re,Half,78
51777,7,,118,6,Mi,Half,61
51778,6,,118,7,Mi,Half,78
51779,2,,118,4,"Do #",Half,79
51780,8,,118,6,Mi,Half,65
51836,10,,111,4,Re,Whole,81
51836,10,,111,5,"Re #",Whole,71
51838,2,,118,5,"Re #",Sixteenth,80
51838,5,,118,5,"Do #",Sixteenth,80
51839,5,,118,5,"Fa #",Sixteenth,79
51839,7,,118,6,"Fa #",Whole,64
51840,2,,111,4,La,Whole,100
51840,2,,118,4,"Do #",Whole,81
51840,3,,118,4,"Fa #",Whole,78
51840,15,,111,6,Re,Whole,97
51840,9,,118,7,"Do #",Whole,79
51842,5,,118,4,"Fa #",Whole,81
51842,8,,118,6,"Fa #",Whole,65
51843,6,,118,7,"Fa #",Whole,81
51936,2,,111,4,Sol,Whole,100
51958,2,,118,4,Re,Sixteenth,78
51958,6,,118,7,"Fa #",Whole,80
51959,2,,118,5,"Re #",Half,77
51960,7,,118,6,"Fa #",Whole,63
51963,8,,118,6,"Fa #",Whole,61
52017,5,,118,5,Sol,Sixteenth,77
52019,2,,118,4,"Do #",Half,79
52019,5,,118,5,"Do #",Sixteenth,81
52021,5,,118,6,"Do #",Whole,79
52028,10,,111,5,"Re #",Whole,59
52032,2,,111,4,La,Whole,100
52032,15,,111,6,Re,Whole,100
52079,8,,118,6,Mi,Whole,65
52082,2,,118,5,"Re #",Half,77
52082,6,,118,7,Mi,Half,80
52082,7,,118,6,Mi,Half,65
52139,2,,118,4,"Do #",Half,79
52140,3,,118,3,La,Half,80
52157,7,,118,6,Re,Half,65
52159,6,,118,7,Re,Half,77
52160,8,,118,6,Re,Half,65
52198,2,,118,4,Re,Sixteenth,79
52202,2,,118,5,"Re #",Half,81
52220,10,,111,3,Si,Whole,100
52220,10,,111,5,"Re #",Whole,71
52224,2,,111,4,Si,Whole,100
52224,4,,111,4,Si,Whole,62
52224,4,,111,5,Sol,Whole,62
52224,4,,111,5,Re,Whole,62
52224,4,,111,5,Si,Whole,62
52224,5,,111,5,Si,Whole,50
52224,5,,111,5,Re,Whole,50
52224,5,,111,5,Sol,Whole,50
52224,5,,111,4,Si,Whole,50
52239,6,,118,7,Mi,Half,80
52241,7,,118,6,Mi,Half,65
52242,8,,118,6,Mi,Half,62
52259,3,,118,4,"Do #",Half,78
52262,2,,118,4,"Do #",Half,77
52317,5,,118,6,Re,Sixteenth,78
52317,5,,118,5,La,Sixteenth,77
52318,6,,118,7,"Fa #",Half,78
52319,8,,118,6,"Fa #",Half,65
52320,2,,118,4,"Do #",Sixteenth,81
52320,7,,118,6,"Fa #",Half,61
52320,9,,118,7,Sol,Whole,79
52322,2,,118,5,Re,Whole,80
52322,3,,118,4,Re,Whole,79
52322,5,,118,5,Re,Whole,78
52379,6,,118,7,"Fa #",Half,80
52380,8,,118,6,"Fa #",Half,65
52381,7,,118,6,"Fa #",Half,64
52412,10,,111,3,Si,Whole,100
52412,10,,111,5,"Re #",Whole,61
52416,2,,111,4,Si,Whole,100
52416,5,,111,5,Si,Whole,50
52416,5,,111,5,Re,Whole,50
52416,5,,111,5,Sol,Whole,50
52416,5,,111,4,Si,Whole,50
52437,6,,118,7,"Fa #",Half,77
52438,8,,118,6,"Fa #",Half,65
52439,2,,118,5,"Re #",Sixteenth,80
52441,2,,118,4,Re,Half,80
52443,7,,118,6,"Fa #",Half,63
52497,5,,118,5,"Fa #",Sixteenth,80
52498,3,,118,3,"La #",Whole,80
52498,5,,118,4,"La #",Sixteenth,80
52498,8,,118,6,"Fa #",Half,65
52499,7,,118,6,"Fa #",Half,65
52500,2,,118,4,"Do #",Half,80
52500,5,,118,5,"La #",Whole,80
52501,6,,118,7,"Fa #",Half,80
52557,7,,118,6,"Fa #",Half,65
52559,6,,118,7,"Fa #",Half,80
52560,8,,118,6,"Fa #",Half,64
52561,2,,118,5,"Re #",Half,80
52604,10,,111,4,Re,Whole,79
52604,10,,111,5,"Re #",Whole,71
52608,2,,111,4,Si,Whole,100
52608,5,,111,5,Si,Whole,52
52608,5,,111,5,Re,Whole,52
52608,5,,111,5,Sol,Whole,52
52608,5,,111,4,Si,Whole,52
52617,8,,118,6,"Fa #",Half,64
52620,2,,118,4,"Do #",Half,77
52621,7,,118,6,"Fa #",Half,61
52622,3,,118,4,"Do #",Half,77
52623,6,,118,7,"Fa #",Half,80
52677,6,,118,7,Re,Half,81
52678,2,,118,5,"Re #",Sixteenth,77
52681,3,,118,4,Re,Half,81
52681,8,,118,6,Re,Half,65
52682,2,,118,4,Re,Half,80
52682,7,,118,6,Re,Half,64
52738,2,,118,4,"Do #",Half,80
52739,6,,118,7,Mi,Half,77
52739,8,,118,6,Mi,Half,64
52742,3,,118,4,Mi,Half,81
52742,7,,118,6,Mi,Half,64
52796,10,,111,5,"Re #",Whole,59
52798,3,,118,4,"Fa #",Whole,78
52798,5,,118,4,"Fa #",Sixteenth,77
52798,6,,118,7,"Fa #",Half,79
52799,2,,118,5,"Re #",Sixteenth,77
52799,2,,118,4,"Do #",Whole,78
52800,2,,111,4,Si,Whole,100
52800,5,,111,5,Si,Whole,54
52800,5,,111,5,Re,Whole,54
52800,5,,111,5,Sol,Whole,54
52800,5,,111,4,Si,Whole,54
52800,9,,118,7,Sol,Whole,79
52801,7,,118,6,"Fa #",Half,65
52801,8,,118,6,"Fa #",Half,62
52802,5,,118,5,"Fa #",Sixteenth,77
52803,5,,118,5,"Do #",Whole,79
52858,6,,118,7,"Fa #",Half,77
52861,7,,118,6,"Fa #",Half,64
52863,8,,118,6,"Fa #",Half,62
52920,2,,118,4,Re,Sixteenth,80
52920,9,,118,7,"La #",Half,79
52921,2,,118,5,"Re #",Half,78
52922,6,,118,7,"Fa #",Whole,80
52922,7,,118,6,"Fa #",Whole,62
52923,8,,118,6,"Fa #",Whole,61
52977,5,,118,5,Sol,Sixteenth,80
52980,3,,118,4,"Do #",Whole,79
52980,9,,118,7,Sol,Half,79
52981,5,,118,6,"Do #",Sixteenth,78
52982,2,,118,4,"Do #",Half,79
52983,5,,118,5,"Do #",Whole,78
52988,10,,111,3,Si,Whole,100
52988,10,,111,5,"Re #",Whole,71
52992,2,,111,4,La,Whole,100
52992,4,,111,4,La,Whole,56
52992,4,,111,5,Sol,Whole,56
52992,4,,111,5,Re,Whole,56
52992,4,,111,5,La,Whole,56
52992,5,,111,5,La,Whole,55
52992,5,,111,5,Re,Whole,55
52992,5,,111,5,Sol,Whole,55
52992,5,,111,4,La,Whole,55
53040,7,,118,6,Mi,Half,65
53041,2,,118,5,"Re #",Half,80
53041,6,,118,7,Mi,Half,78
53043,8,,118,6,Mi,Half,64
53100,3,,118,3,La,Half,81
53101,2,,118,4,"Do #",Half,81
53160,2,,118,5,"Re #",Sixteenth,81
53160,3,,118,3,"La #",Half,81
53160,6,,118,7,Mi,Whole,80
53160,7,,118,7,"Do #",Whole,80
53160,8,,118,6,Sol,Whole,79
53162,2,,118,4,Re,Half,81
53180,10,,111,3,Si,Whole,100
53180,10,,111,5,"Re #",Whole,59
53184,2,,111,4,La,Whole,100
53184,5,,111,5,La,Whole,57
53184,5,,111,5,Re,Whole,57
53184,5,,111,5,Sol,Whole,57
53184,5,,111,4,La,Whole,57
53219,3,,118,4,"Do #",Half,77
53221,2,,118,4,"Do #",Half,81
53278,2,,118,5,La,Sixteenth,80
53278,5,,118,5,La,Sixteenth,80
53278,5,,118,5,Re,Sixteenth,80
53278,7,,118,7,Re,Sixteenth,77
53280,2,,118,4,"Do #",Whole,81
53280,3,,118,4,Re,Half,78
53280,8,,118,6,La,Quarter,80
53280,9,,118,7,Sol,Whole,79
53281,5,,118,6,Re,Whole,80
53283,6,,118,7,"Fa #",Quarter,80
53341,6,,118,7,"Fa #",Half,77
53341,8,,118,6,"Fa #",Half,64
53342,7,,118,6,"Fa #",Half,65
53343,3,,118,3,Sol,Half,81
53372,10,,111,4,Re,Whole,85
53372,10,,111,5,"Re #",Whole,71
53376,2,,111,4,La,Whole,100
53376,5,,111,5,La,Whole,57
53376,5,,111,5,Re,Whole,57
53376,5,,111,5,Sol,Whole,57
53376,5,,111,4,La,Whole,57
53398,2,,118,5,"Re #",Sixteenth,80
53398,2,,118,4,Re,Half,78
53399,3,,118,3,La,Half,81
53399,6,,118,7,"Fa #",Half,80
53401,7,,118,6,"Fa #",Half,64
53402,8,,118,6,"Fa #",Half,63
53459,7,,118,6,"Fa #",Half,64
53460,5,,118,4,"La #",Sixteenth,78
53460,6,,118,7,"Fa #",Half,79
53461,2,,118,4,"Do #",Half,81
53461,3,,118,3,"La #",Whole,77
53461,5,,118,5,"La #",Sixteenth,81
53461,8,,118,6,"Fa #",Half,61
53462,5,,118,5,"Fa #",Whole,80
53519,2,,118,5,"Re #",Half,79
53520,6,,118,7,"Fa #",Half,80
53520,9,,118,8,"Do #",Half,79
53522,7,,118,6,"Fa #",Half,61
53522,8,,118,6,"Fa #",Half,65
53564,10,,111,5,"Re #",Whole,58
53568,2,,111,4,La,Whole,100
53568,5,,111,5,La,Whole,57
53568,5,,111,5,Re,Whole,57
53568,5,,111,5,Sol,Whole,57
53568,5,,111,4,La,Whole,57
53578,6,,118,7,"Fa #",Half,80
53579,7,,118,6,"Fa #",Half,65
53579,8,,118,6,"Fa #",Half,62
53580,9,,118,7,Sol,Whole,79
53582,2,,118,4,"Do #",Half,81
53582,3,,118,3,"La #",Half,81
53639,8,,118,6,Re,Half,62
53640,2,,118,5,"Re #",Sixteenth,80
53640,3,,118,4,"Do #",Half,81
53640,7,,118,6,Re,Half,65
53641,2,,118,4,Re,Half,79
53641,6,,118,7,Re,Half,80
53696,15,,111,7,Re,Whole,100
53698,2,,118,4,"Do #",Half,77
53698,6,,118,7,Mi,Half,79
53700,3,,118,4,Re,Half,80
53701,8,,118,6,Mi,Half,63
53702,7,,118,6,Mi,Half,61
53756,10,,111,3,Si,Whole,100
53756,10,,111,5,"Re #",Whole,71
53759,5,,118,5,"Do #",Sixteenth,80
53760,2,,111,4,Sol,Whole,100
53760,4,,111,4,Si,Whole,54
53760,4,,111,4,Sol,Whole,54
53760,4,,111,5,Re,Whole,54
53760,4,,111,5,Sol,Whole,54
53760,5,,111,5,Sol,Whole,57
53760,5,,111,5,Re,Whole,57
53760,5,,111,4,Sol,Whole,57
53760,5,,111,4,Si,Whole,57
53760,5,,118,4,"Fa #",Sixteenth,80
53760,5,,118,5,"Fa #",Whole,81
53760,7,,118,6,"Fa #",Half,61
53760,9,,118,7,Sol,Half,79
53761,2,,118,4,Re,Half,80
53761,6,,118,7,"Fa #",Half,80
53762,3,,118,4,"Fa #",Half,78
53762,8,,118,6,"Fa #",Half,61
53818,2,,118,4,"Do #",Half,77
53820,9,,118,7,"Sol #",Half,79
53821,3,,118,4,"Re #",Half,78
53877,7,,118,6,"Fa #",Whole,65
53878,8,,118,6,"Fa #",Whole,61
53880,9,,118,7,Sol,Whole,79
53881,2,,118,4,Re,Quarter,70
53881,3,,118,4,Re,Half,80
53882,6,,118,7,"Fa #",Whole,78
53912,2,,118,4,Re,Quarter,76
53939,5,,118,6,"Do #",Sixteenth,79
53940,2,,118,4,Re,Half,78
53941,5,,118,5,"Do #",Sixteenth,77
53941,5,,118,5,Sol,Whole,80
53943,3,,118,4,"Do #",Whole,77
53948,10,,111,3,Si,Whole,100
53948,10,,111,5,"Re #",Whole,57
53952,2,,111,4,Sol,Whole,100
53952,5,,111,5,Sol,Whole,55
53952,5,,111,5,Re,Whole,55
53952,5,,111,4,Sol,Whole,55
53952,5,,111,4,Si,Whole,55
53998,7,,118,6,Mi,Half,61
54000,9,,118,7,"Fa #",Half,79
54001,2,,118,4,Re,Quarter,81
54001,8,,118,6,Mi,Half,61
54003,6,,118,7,Mi,Half,81
54029,2,,118,4,Re,Quarter,54
54057,8,,118,6,Re,Half,64
54060,6,,118,7,Re,Half,80
54060,9,,118,7,Mi,Half,79
54061,7,,118,6,Re,Half,61
54062,2,,118,4,Re,Quarter,57
54062,3,,118,3,La,Half,78
54091,2,,118,4,Re,Quarter,57
54117,6,,118,7,Mi,Whole,80
54120,2,,118,4,Re,Quarter,85
54120,9,,118,7,Re,Half,79
54121,3,,118,3,"La #",Half,81
54122,7,,118,6,Mi,Whole,65
54123,8,,118,6,Mi,Whole,64
54140,10,,111,4,Re,Whole,90
54140,10,,111,5,"Re #",Whole,71
54144,2,,111,4,Sol,Whole,100
54144,5,,111,5,Sol,Whole,57
54144,5,,111,5,Re,Whole,57
54144,5,,111,4,Sol,Whole,57
54144,5,,111,4,Si,Whole,57
54149,2,,118,4,Re,Quarter,61
54180,9,,118,7,Mi,Half,79
54181,3,,118,4,"Do #",Half,78
54182,2,,118,4,Re,Quarter,61
54210,2,,118,4,Re,Quarter,61
54237,5,,118,5,Re,Sixteenth,80
54237,5,,118,5,La,Sixteenth,79
54238,7,,118,6,Sol,Whole,62
54239,2,,118,4,"Do #",Sixteenth,77
54239,5,,118,6,Re,Whole,78
54239,8,,118,6,Sol,Whole,65
54240,9,,118,7,Re,Whole,79
54241,2,,118,5,La,Whole,78
54241,3,,118,4,Re,Half,80
54241,4,,118,5,Re,Half,77
54243,6,,118,7,Mi,Whole,81
54302,3,,118,3,Sol,Half,80
54302,4,,118,5,Re,Half,80
54332,10,,111,5,"Re #",Whole,59
54336,2,,111,4,Sol,Whole,100
54336,5,,111,5,Sol,Whole,59
54336,5,,111,5,Re,Whole,59
54336,5,,111,4,Sol,Whole,59
54336,5,,111,4,Si,Whole,59
54357,7,,118,6,"Fa #",Half,65
54357,8,,118,6,"Fa #",Half,63
54358,2,,118,5,Re,Sixteenth,80
54359,6,,118,7,Re,Whole,78
54360,2,,118,4,Re,Half,77
54361,3,,118,3,La,Half,79
54363,4,,118,5,La,Half,80
54417,4,,118,5,Re,Half,77
54418,5,,118,5,"Fa #",Sixteenth,81
54421,2,,118,4,"Do #",Half,80
54421,3,,118,3,"La #",Whole,81
54421,5,,118,5,"La #",Sixteenth,78
54422,5,,118,4,"La #",Whole,79
54480,2,,118,5,"Re #",Half,77
54480,6,,118,7,"Fa #",Whole,80
54481,7,,118,6,Mi,Whole,63
54483,4,,118,6,Mi,Half,81
54483,8,,118,6,Mi,Whole,65
54524,10,,111,3,Si,Whole,100
54524,10,,111,5,"Re #",Whole,71
54528,2,,111,4,Sol,Whole,100
54528,4,,111,4,La,Whole,53
54528,4,,111,5,Re,Whole,53
54528,4,,111,5,Sol,Whole,53
54528,4,,111,4,Sol,,53
54528,5,,111,4,Sol,Whole,59
54528,5,,111,5,Sol,Whole,59
54528,5,,111,5,Re,Whole,59
54528,5,,111,4,La,Whole,59
54528,6,,111,4,La,Whole,72
54538,2,,118,4,"Do #",Sixteenth,81
54539,2,,118,5,"Re #",Half,80
54539,3,,118,3,"La #",Half,80
54543,4,,118,5,Re,Half,80
54599,2,,118,5,"Re #",Sixteenth,78
54599,3,,118,4,"Do #",Half,78
54599,4,,118,6,Re,Half,80
54600,2,,118,4,Re,Whole,79
54660,9,,118,7,"Do #",Quarter,79
54663,3,,118,4,Re,Half,81
54663,4,,118,5,Re,Half,80
54690,9,,118,7,"Do #",Quarter,79
54716,10,,111,3,Si,Whole,100
54716,10,,111,5,"Re #",Whole,59
54719,5,,118,6,"Fa #",Sixteenth,78
54720,2,,111,4,Sol,Whole,100
54720,5,,111,4,Sol,Whole,61
54720,5,,111,5,Sol,Whole,61
54720,5,,111,5,Re,Whole,61
54720,5,,111,4,La,Whole,61
54720,2,,118,4,"Do #",Sixteenth,79
54720,3,,118,4,"Fa #",Half,81
54720,9,,118,8,"Do #",Whole,79
54722,2,,118,5,"Re #",Half,80
54723,4,,118,5,"Fa #",Half,77
54723,5,,118,6,"Do #",Sixteenth,77
54723,5,,118,5,"Fa #",Whole,80
54779,3,,118,4,"Re #",Half,78
54782,2,,118,4,"Do #",Half,81
54782,4,,118,6,"Do #",Half,77
54838,3,,118,4,Re,Half,80
54839,2,,118,5,"Re #",Sixteenth,81
54840,2,,118,4,Re,Half,80
54840,4,,118,5,"Fa #",Half,81
54898,2,,118,4,"Do #",Half,80
54898,5,,118,5,"Do #",Sixteenth,80
54899,3,,118,4,"Do #",Whole,81
54900,9,,118,8,"Do #",Whole,79
54901,5,,118,6,"Do #",Sixteenth,78
54901,6,,118,7,Mi,Whole,77
54902,4,,118,5,Mi,Half,80
54902,5,,118,5,Sol,Whole,80
54908,10,,111,4,Re,Whole,94
54908,10,,111,5,"Re #",Whole,71
54912,2,,111,4,Sol,Whole,100
54912,5,,111,4,Sol,Whole,61
54912,5,,111,5,Sol,Whole,61
54912,5,,111,5,Re,Whole,61
54912,5,,111,4,La,Whole,61
54959,4,,118,6,"Do #",Half,78
54962,2,,118,5,"Re #",Half,78
55019,3,,118,3,La,Half,81
